success,pupil_diameter_mm,iris_diameter_mm,pupil_iris_ratio,gaze_direction,overall_confidence,pupil_classification,pupil_detected,iris_detected,pupil_center_x,pupil_center_y,iris_center_x,iris_center_y,gaze_magnitude,concentricity_score,pupil_circularity,timestamp
True,0.0,11.8,0.0,Center,0.3319503061350618,Unknown,True,False,92,241,0,0,0.0,0.0,0.4426004081800824,138.0
True,0.0,11.8,0.0,Center,0.2375357491092963,Unknown,True,False,26,25,0,0,0.0,0.0,0.3167143321457284,669.0
True,0.0,11.8,0.0,Center,0.2384958124386561,Unknown,True,False,13,238,0,0,0.0,0.0,0.3179944165848748,834.5
True,0.0,11.8,0.0,Center,0.254007250262558,Unknown,True,False,151,84,0,0,0.0,0.0,0.33867633368341066,1543.0
True,0.0,11.8,0.0,Center,0.3319050467220438,Unknown,True,False,40,19,0,0,0.0,0.0,0.4425400622960584,1212.0
True,0.0,11.8,0.0,Center,0.39124449780490017,Unknown,True,False,35,17,0,0,0.0,0.0,0.5216593304065336,769.0
True,0.0,11.8,0.0,Center,0.37585564060261273,Unknown,True,False,33,18,0,0,0.0,0.0,0.501140854136817,721.5
True,0.0,11.8,0.0,Center,0.5,Unknown,True,False,25,25,0,0,0.0,0.0,0.6987007895853506,596.5
True,0.0,11.8,0.0,Center,0.34931806232175955,Unknown,True,False,16,239,0,0,0.0,0.0,0.46575741642901275,621.5
True,0.0,11.8,0.0,Center,0.33128473701711414,Unknown,True,False,48,16,0,0,0.0,0.0,0.4417129826894855,170.5
True,0.0,11.8,0.0,Center,0.33135663975783997,Unknown,True,False,31,24,0,0,0.0,0.0,0.4418088530104533,496.5
True,0.0,11.8,0.0,Center,0.2595484638404253,Unknown,True,False,70,233,0,0,0.0,0.0,0.34606461845390035,101.5
True,0.0,11.8,0.0,Center,0.43186342823460566,Unknown,True,False,242,225,0,0,0.0,0.0,0.5758179043128075,650.5
True,0.0,11.8,0.0,Center,0.39006730179459626,Unknown,True,False,26,63,0,0,0.0,0.0,0.5200897357261284,750.5
True,0.0,11.8,0.0,Center,0.23230583021667425,Unknown,True,False,18,93,0,0,0.0,0.0,0.30974110695556567,845.5
True,0.0,11.8,0.0,Center,0.26233573281844047,Unknown,True,False,74,243,0,0,0.0,0.0,0.349780977091254,1263.0
True,0.0,11.8,0.0,Center,0.2460613280770046,Unknown,True,False,96,126,0,0,0.0,0.0,0.3280817707693395,1532.0
True,0.0,11.8,0.0,Center,0.23875886393202111,Unknown,True,False,189,217,0,0,0.0,0.0,0.31834515190936147,718.0
True,0.0,11.8,0.0,Center,0.24437993809892927,Unknown,True,False,0,138,0,0,0.0,0.0,0.32583991746523905,1785.0
True,0.0,11.8,0.0,Center,0.5,Unknown,True,False,229,225,0,0,0.0,0.0,0.7023334686698888,1363.0
True,0.0,11.8,0.0,Center,0.41318344354739234,Unknown,True,False,208,212,0,0,0.0,0.0,0.5509112580631897,1432.0
True,0.0,11.8,0.0,Center,0.5,Unknown,True,False,6,98,0,0,0.0,0.0,0.6957826375023237,945.5
True,0.0,11.8,0.0,Center,0.2612582708388034,Unknown,True,False,4,135,0,0,0.0,0.0,0.3483443611184045,1685.0
True,0.0,11.8,0.0,Center,0.32848397160759524,Unknown,True,False,137,117,0,0,0.0,0.0,0.437978628810127,618.0
True,0.0,11.8,0.0,Center,0.2349212957280118,Unknown,True,False,99,123,0,0,0.0,0.0,0.3132283943040157,149.0
True,0.0,11.8,0.0,Center,0.3522754377902685,Unknown,True,False,14,241,0,0,0.0,0.0,0.46970058372035794,1407.5
True,0.0,11.8,0.0,Center,0.5,Unknown,True,False,7,95,0,0,0.0,0.0,0.6781856048090699,1356.5
True,0.0,11.8,0.0,Center,0.5,Unknown,True,False,69,38,0,0,0.0,0.0,0.6756542698741458,970.0
True,0.0,11.8,0.0,Center,0.4598667509983619,Unknown,True,False,19,20,0,0,0.0,0.0,0.6131556679978158,870.0
True,0.0,11.8,0.0,Center,0.5,Unknown,True,False,221,5,0,0,0.0,0.0,0.6793837675276199,1507.5
True,0.0,11.8,0.0,Center,0.360774094462735,Unknown,True,False,123,128,0,0,0.0,0.0,0.48103212595031336,1256.5
True,0.0,11.8,0.0,Center,0.2449567697044303,Unknown,True,False,96,124,0,0,0.0,0.0,0.32660902627257377,283.0
True,0.0,11.8,0.0,Center,0.43754173510553296,Unknown,True,False,11,239,0,0,0.0,0.0,0.5833889801407106,838.5
True,0.0,11.8,0.0,Center,0.28920441046859663,Unknown,True,False,238,45,0,0,0.0,0.0,0.3856058806247955,765.0
True,0.0,11.8,0.0,Center,0.3070644168978213,Unknown,True,False,40,21,0,0,0.0,0.0,0.40941922253042845,383.0
True,0.0,11.8,0.0,Center,0.3868568713271511,Unknown,True,False,135,120,0,0,0.0,0.0,0.5158091617695347,938.5
True,0.0,11.8,0.0,Center,0.49382276448839535,Unknown,True,False,28,29,0,0,0.0,0.0,0.6584303526511938,665.0
True,0.0,11.8,0.0,Center,0.35384420538869876,Unknown,True,False,15,242,0,0,0.0,0.0,0.47179227385159833,134.0
