success,pupil_diameter_mm,iris_diameter_mm,pupil_iris_ratio,gaze_direction,overall_confidence,pupil_classification,pupil_detected,iris_detected,pupil_center_x,pupil_center_y,iris_center_x,iris_center_y,gaze_magnitude,concentricity_score,pupil_circularity,timestamp
True,0.0,11.8,0.0,Center,0.2551295358833661,Unknown,True,False,206,40,0,0,0.0,0.0,0.34017271451115483,838.5
True,0.0,11.8,0.0,Center,0.26538752235606067,Unknown,True,False,43,216,0,0,0.0,0.0,0.3538500298080809,765.0
True,0.0,11.8,0.0,Center,0.2717933790240722,Unknown,True,False,21,85,0,0,0.0,0.0,0.36239117203209625,383.0
True,0.0,11.8,0.0,Center,0.2575672436862924,Unknown,True,False,26,231,0,0,0.0,0.0,0.34342299158172324,938.5
True,0.0,11.8,0.0,Center,0.23691369696620374,Unknown,True,False,11,151,0,0,0.0,0.0,0.31588492928827167,665.0
True,0.0,11.8,0.0,Center,0.2887564826590021,Unknown,True,False,28,78,0,0,0.0,0.0,0.38500864354533615,134.0
True,0.0,11.8,0.0,Center,0.2571476298022771,Unknown,True,False,103,102,0,0,0.0,0.0,0.34286350640303614,706.0
True,0.0,11.8,0.0,Center,0.2919780116776795,Unknown,True,False,180,117,0,0,0.0,0.0,0.38930401557023936,81.5
True,0.0,11.8,0.0,Center,0.332971691291007,Unknown,True,False,22,101,0,0,0.0,0.0,0.443962255054676,606.0
True,0.0,11.8,0.0,Center,0.3903157247006381,Unknown,True,False,103,16,0,0,0.0,0.0,0.5204209662675174,157.0
True,2.95,11.8,0.25,Up-Left,0.6,Normal,True,True,126,125,154,154,0.5928130697278345,0.0,0.6423284097425107,1464.5
True,0.0,11.8,0.0,Center,0.2797657344450469,Unknown,True,False,13,80,0,0,0.0,0.0,0.3730209792600625,1335.5
True,0.0,11.8,0.0,Center,0.2987992692404432,Unknown,True,False,16,218,0,0,0.0,0.0,0.39839902565392427,913.0
True,0.0,11.8,0.0,Center,0.23721820495158913,Unknown,True,False,241,222,0,0,0.0,0.0,0.31629093993545215,1182.5
True,0.0,11.8,0.0,Center,0.3363971414590454,Unknown,True,False,21,197,0,0,0.0,0.0,0.4485295219453939,813.0
True,0.0,11.8,0.0,Center,0.23385095728779248,Unknown,True,False,102,160,0,0,0.0,0.0,0.3118012763837233,1564.5
True,0.0,11.8,0.0,Center,0.2960255852789694,Unknown,True,False,243,209,0,0,0.0,0.0,0.3947007803719592,1235.5
True,0.0,11.8,0.0,Center,0.2256789911892234,Unknown,True,False,9,17,0,0,0.0,0.0,0.3009053215856312,1082.5
True,0.0,11.8,0.0,Center,0.43961112756700105,Unknown,True,False,213,229,0,0,0.0,0.0,0.5861481700893347,826.5
True,0.0,11.8,0.0,Center,0.34508279745238435,Unknown,True,False,12,207,0,0,0.0,0.0,0.4601103966031791,1200.0
True,0.0,11.8,0.0,Center,0.3314985362067591,Unknown,True,False,25,98,0,0,0.0,0.0,0.44199804827567885,1551.0
True,0.0,11.8,0.0,Center,0.27550534890165823,Unknown,True,False,114,96,0,0,0.0,0.0,0.367340465202211,1300.0
True,0.0,11.8,0.0,Center,0.44013152035508385,Unknown,True,False,11,148,0,0,0.0,0.0,0.5868420271401118,1451.0
True,0.0,11.8,0.0,Center,0.29255425364179083,Unknown,True,False,4,227,0,0,0.0,0.0,0.39007233818905446,926.5
