timestamp,heart_rate,x_coordinate,y_coordinate,pupil_diameter_mm,iris_diameter_mm,pupil_iris_ratio,genre,participant
2025-06-07 10:30:09,79.05882352941177,923.4333333333332,498.4333333333333,0.7468354430379748,11.8,0.06329113924050633,comedy,clara
2025-06-07 10:30:10,78.6470588235294,928.0344827586208,498.5517241379311,0.9121350210970466,11.8,0.07729957805907174,comedy,clara
2025-06-07 10:30:11,78.23529411764706,933.5333333333332,499.53333333333336,1.0774345991561185,11.8,0.09130801687763715,comedy,clara
2025-06-07 10:30:12,77.82352941176471,936.548387096774,497.61290322580646,1.24273417721519,11.8,0.10531645569620254,comedy,clara
2025-06-07 10:30:13,77.41176470588235,939.3793103448276,496.6551724137931,1.408033755274262,11.8,0.11932489451476797,comedy,clara
2025-06-07 10:30:14,77.0,942.9,497.1666666666667,1.5733333333333337,11.8,0.13333333333333336,comedy,clara
2025-06-07 10:30:15,76.0,941.0333333333332,499.23333333333335,1.5975264550264554,11.8,0.1353835978835979,comedy,clara
2025-06-07 10:30:16,75.0,928.3,501.6,1.6217195767195771,11.8,0.13743386243386246,comedy,clara
2025-06-07 10:30:17,74.0,926.2666666666668,502.56666666666666,1.6459126984126986,11.8,0.139484126984127,comedy,clara
2025-06-07 10:30:18,73.4,928.3103448275862,503.2413793103448,1.6701058201058203,11.8,0.14153439153439154,comedy,clara
2025-06-07 10:30:19,72.8,931.1724137931036,499.3103448275862,1.694298941798942,11.8,0.1435846560846561,comedy,clara
2025-06-07 10:30:20,72.2,930.8518518518518,501.4814814814815,1.7184920634920635,11.8,0.14563492063492062,comedy,clara
2025-06-07 10:30:21,71.6,942.8620689655172,506.6206896551725,1.7426851851851852,11.8,0.14768518518518517,comedy,clara
2025-06-07 10:30:22,71.0,947.4,513.1,1.766878306878307,11.8,0.14973544973544972,comedy,clara
2025-06-07 10:30:23,71.33333333333333,924.1304347826087,513.2608695652174,1.7910714285714286,11.8,0.15178571428571427,comedy,clara
2025-06-07 10:30:24,71.66666666666667,926.5625,506.625,1.7930224867724869,11.8,0.1519510582010582,comedy,clara
2025-06-07 10:30:25,72.0,930.5333333333332,504.8666666666667,1.7949735449735449,11.8,0.1521164021164021,comedy,clara
2025-06-07 10:30:26,72.14285714285714,926.2666666666668,507.73333333333335,1.7969246031746031,11.8,0.15228174603174602,comedy,clara
