success,pupil_diameter_mm,iris_diameter_mm,pupil_iris_ratio,gaze_direction,overall_confidence,pupil_classification,pupil_detected,iris_detected,pupil_center_x,pupil_center_y,iris_center_x,iris_center_y,gaze_magnitude,concentricity_score,pupil_circularity,timestamp
True,0.0,11.8,0.0,Center,0.3409953400950249,Unknown,True,False,7,124,0,0,0.0,0.0,0.4546604534600332,1052.5
True,0.0,11.8,0.0,Center,0.23052104775050408,Unknown,True,False,8,125,0,0,0.0,0.0,0.3073613970006721,1053.0
True,0.0,11.8,0.0,Center,0.38112290187542397,Unknown,True,False,246,86,0,0,0.0,0.0,0.508163869167232,1053.5
True,0.0,11.8,0.0,Center,0.4246048173163445,Unknown,True,False,247,86,0,0,0.0,0.0,0.5661397564217926,1054.0
True,0.0,11.8,0.0,Center,0.2740895298264271,Unknown,True,False,6,94,0,0,0.0,0.0,0.36545270643523614,1054.5
True,0.0,11.8,0.0,Center,0.24414681730698304,Unknown,True,False,211,157,0,0,0.0,0.0,0.32552908974264405,1055.0
True,1.659375,11.8,0.140625,Up-Left,0.4989490699163938,Miosis,True,True,80,120,126,142,0.7967217989988726,0.0,0.34842360487459073,1055.5
True,0.0,11.8,0.0,Center,0.4045942643391848,Unknown,True,False,247,87,0,0,0.0,0.0,0.539459019118913,1056.0
True,0.0,11.8,0.0,Center,0.3903836863846345,Unknown,True,False,247,86,0,0,0.0,0.0,0.5205115818461793,1056.5
True,0.0,11.8,0.0,Center,0.22875650551452448,Unknown,True,False,210,157,0,0,0.0,0.0,0.305008674019366,1057.0
True,0.0,11.8,0.0,Center,0.24573666382209125,Unknown,True,False,213,158,0,0,0.0,0.0,0.32764888509612167,1057.5
True,0.0,11.8,0.0,Center,0.3258045061621919,Unknown,True,False,240,139,0,0,0.0,0.0,0.43440600821625586,1058.0
True,0.0,11.8,0.0,Center,0.4083841636495784,Unknown,True,False,247,88,0,0,0.0,0.0,0.5445122181994378,1058.5
True,0.0,11.8,0.0,Center,0.40056845273749303,Unknown,True,False,247,88,0,0,0.0,0.0,0.5340912703166574,1059.0
True,0.0,11.8,0.0,Center,0.39006730179459626,Unknown,True,False,245,142,0,0,0.0,0.0,0.5200897357261284,1059.5
True,0.0,11.8,0.0,Center,0.29544715843115327,Unknown,True,False,6,121,0,0,0.0,0.0,0.393929544574871,106.0
True,0.0,11.8,0.0,Center,0.25387255466294356,Unknown,True,False,7,123,0,0,0.0,0.0,0.3384967395505914,106.5
True,0.0,11.8,0.0,Center,0.3460905158119878,Unknown,True,False,6,96,0,0,0.0,0.0,0.46145402108265043,1060.0
True,0.0,11.8,0.0,Center,0.34647334074593594,Unknown,True,False,8,125,0,0,0.0,0.0,0.4619644543279146,1060.5
True,0.0,11.8,0.0,Center,0.2647476353744068,Unknown,True,False,7,99,0,0,0.0,0.0,0.35299684716587576,1061.0
True,0.0,11.8,0.0,Center,0.22945007767029518,Unknown,True,False,7,124,0,0,0.0,0.0,0.30593343689372693,1061.5
True,0.0,11.8,0.0,Center,0.38180046314233157,Unknown,True,False,6,125,0,0,0.0,0.0,0.5090672841897754,1062.0
True,0.0,11.8,0.0,Center,0.40282567321468726,Unknown,True,False,247,87,0,0,0.0,0.0,0.537100897619583,1062.5
True,0.0,11.8,0.0,Center,0.3290256388423348,Unknown,True,False,248,87,0,0,0.0,0.0,0.4387008517897798,1063.0
True,0.0,11.8,0.0,Center,0.22745846855727808,Unknown,True,False,239,138,0,0,0.0,0.0,0.30327795807637076,1063.5
True,0.0,11.8,0.0,Center,0.3177912257128632,Unknown,True,False,9,124,0,0,0.0,0.0,0.4237216342838176,1064.0
True,0.0,11.8,0.0,Center,0.23444335729822835,Unknown,True,False,211,157,0,0,0.0,0.0,0.31259114306430447,1064.5
True,0.0,11.8,0.0,Center,0.3337802574625809,Unknown,True,False,246,87,0,0,0.0,0.0,0.4450403432834412,1065.0
True,0.0,11.8,0.0,Center,0.34952299591445296,Unknown,True,False,248,87,0,0,0.0,0.0,0.4660306612192706,1065.5
True,0.0,11.8,0.0,Center,0.2380989366446129,Unknown,True,False,179,100,0,0,0.0,0.0,0.31746524885948385,1066.0
True,0.0,11.8,0.0,Center,0.261038092533187,Unknown,True,False,241,141,0,0,0.0,0.0,0.3480507900442493,1066.5
True,0.0,11.8,0.0,Center,0.33413249586483973,Unknown,True,False,246,87,0,0,0.0,0.0,0.445509994486453,1067.0
True,0.0,11.8,0.0,Center,0.404533905147058,Unknown,True,False,6,94,0,0,0.0,0.0,0.5393785401960773,1067.5
True,0.0,11.8,0.0,Center,0.3615210150680167,Unknown,True,False,10,124,0,0,0.0,0.0,0.48202802009068896,1068.0
True,0.0,11.8,0.0,Center,0.3128272637899719,Unknown,True,False,241,140,0,0,0.0,0.0,0.41710301838662917,1068.5
True,0.0,11.8,0.0,Center,0.24350245564242431,Unknown,True,False,212,158,0,0,0.0,0.0,0.32466994085656575,1069.0
True,0.0,11.8,0.0,Center,0.4084990561022467,Unknown,True,False,6,95,0,0,0.0,0.0,0.5446654081363289,1069.5
True,0.0,11.8,0.0,Center,0.3121311195160471,Unknown,True,False,232,228,0,0,0.0,0.0,0.41617482602139616,107.0
True,0.0,11.8,0.0,Center,0.23855847911560943,Unknown,True,False,11,125,0,0,0.0,0.0,0.3180779721541459,107.5
True,0.0,11.8,0.0,Center,0.2865962441786625,Unknown,True,False,7,96,0,0,0.0,0.0,0.38212832557154996,1070.0
True,3.6875,11.8,0.3125,Down-Left,0.540681052448109,Normal,True,True,120,151,134,136,0.6411963915213498,0.0,0.41102157867216355,1070.5
True,0.0,11.8,0.0,Center,0.3026276340781656,Unknown,True,False,9,123,0,0,0.0,0.0,0.4035035121042208,1071.0
True,0.0,11.8,0.0,Center,0.30033266594502117,Unknown,True,False,241,142,0,0,0.0,0.0,0.40044355459336156,1071.5
True,0.0,11.8,0.0,Center,0.24781817032305947,Unknown,True,False,7,124,0,0,0.0,0.0,0.33042422709741265,1072.0
True,0.0,11.8,0.0,Center,0.40345593597967955,Unknown,True,False,230,85,0,0,0.0,0.0,0.5379412479729061,1072.5
True,4.1647058823529415,11.8,0.35294117647058826,Down,0.48671509446258926,Slightly Dilated,True,True,121,148,124,128,0.5948161298869613,0.0,0.3300726416938839,1073.0
True,0.0,11.8,0.0,Center,0.24877403393297312,Unknown,True,False,7,124,0,0,0.0,0.0,0.33169871191063083,1073.5
True,0.0,11.8,0.0,Center,0.42914604530903255,Unknown,True,False,246,87,0,0,0.0,0.0,0.5721947270787101,1074.0
True,0.0,11.8,0.0,Center,0.3728245289754165,Unknown,True,False,247,88,0,0,0.0,0.0,0.49709937196722204,1074.5
True,0.0,11.8,0.0,Center,0.23128151423350388,Unknown,True,False,8,123,0,0,0.0,0.0,0.3083753523113385,1075.0
True,0.0,11.8,0.0,Center,0.2761873514697624,Unknown,True,False,242,141,0,0,0.0,0.0,0.3682498019596832,1075.5
True,0.0,11.8,0.0,Center,0.3777119914204761,Unknown,True,False,247,90,0,0,0.0,0.0,0.5036159885606348,1076.0
True,0.0,11.8,0.0,Center,0.3460227272402714,Unknown,True,False,247,89,0,0,0.0,0.0,0.4613636363203618,1076.5
True,0.0,11.8,0.0,Center,0.23654058438944608,Unknown,True,False,241,144,0,0,0.0,0.0,0.31538744585259476,1077.0
True,0.0,11.8,0.0,Center,0.34684950085825206,Unknown,True,False,248,90,0,0,0.0,0.0,0.4624660011443361,1077.5
True,0.0,11.8,0.0,Center,0.3613883522993943,Unknown,True,False,246,88,0,0,0.0,0.0,0.4818511363991924,1078.0
True,0.0,11.8,0.0,Center,0.25521622893443574,Unknown,True,False,212,156,0,0,0.0,0.0,0.3402883052459143,1078.5
True,0.0,11.8,0.0,Center,0.365986025043535,Unknown,True,False,246,88,0,0,0.0,0.0,0.4879813667247133,1079.0
