timestamp,heart_rate,x_coordinate,y_coordinate,pupil_diameter_mm,iris_diameter_mm,pupil_iris_ratio,genre,participant,centered_x,centered_y
2025-06-12 09:28:51,85.0,350.9032258064516,319.06451612903226,1.0610671936758895,11.8,0.0899209486166008,documentary,aimen,3.6436884761837405,-0.913532775954593
2025-06-12 09:28:52,85.0,349.6333333333333,321.3666666666667,1.0445487483530964,11.8,0.0885210803689064,documentary,aimen,2.373796003065479,1.388617761679825
2025-06-12 09:28:53,85.0,349.6,321.7,1.0280303030303033,11.8,0.0871212121212121,documentary,aimen,2.340462669732176,1.7219510950131394
2025-06-12 09:28:54,85.0,348.7333333333333,323.3333333333333,1.01151185770751,11.8,0.0857213438735177,documentary,aimen,1.473796003065445,3.355284428346465
2025-06-12 09:28:55,85.0,348.76666666666665,320.3,0.9949934123847168,11.8,0.0843214756258234,documentary,aimen,1.5071293363988048,0.3219510950131621
2025-06-12 09:28:56,84.22222222222223,349.03333333333336,323.4,0.9784749670619236,11.8,0.0829216073781291,documentary,aimen,1.773796003065513,3.421951095013128
2025-06-12 09:28:57,83.44444444444444,346.53333333333336,318.03333333333336,0.9619565217391306,11.8,0.0815217391304348,documentary,aimen,-0.7262039969344869,-1.9447155716534894
2025-06-12 09:28:58,82.66666666666667,350.3333333333333,320.53333333333336,0.9454380764163376,11.8,0.0801218708827404,documentary,aimen,3.0737960030654676,0.5552844283465106
2025-06-12 09:28:59,81.88888888888889,350.56666666666666,320.1,0.9289196310935444,11.8,0.0787220026350461,documentary,aimen,3.307129336398816,0.12195109501317347
2025-06-12 09:29:00,81.11111111111111,350.8666666666667,319.9,0.9124011857707512,11.8,0.0773221343873517,documentary,aimen,3.6071293363988275,-0.078048904986872
2025-06-12 09:29:01,80.33333333333333,351.0,320.0,0.8958827404479581,11.8,0.0759222661396574,documentary,aimen,3.7404626697321532,0.021951095013150734
2025-06-12 09:29:02,79.55555555555556,353.8666666666667,320.7333333333333,0.8793642951251648,11.8,0.0745223978919631,documentary,aimen,6.6071293363988275,0.7552844283464424
2025-06-12 09:29:03,78.77777777777777,354.0,321.0,0.8628458498023717,11.8,0.0731225296442687,documentary,aimen,6.740462669732153,1.0219510950131507
2025-06-12 09:29:04,78.0,352.7096774193548,321.61290322580646,0.8463274044795785,11.8,0.0717226613965744,documentary,aimen,5.450140089086972,1.6348543208196133
2025-06-12 09:29:05,77.6,352.7333333333333,321.53333333333336,0.8298089591567854,11.8,0.0703227931488801,documentary,aimen,5.473796003065445,1.5552844283465106
